Date,X,Y,Z,equip1,equip2
2007-07-03,625.0,530.0,,549.0,
2007-07-04,,530.0,,,
2007-07-05,6444.0,530.0,,1712.8000000000002,
2007-07-06,7122.0,530.0,,1848.4,
2007-07-08,718.0,,,,
2007-07-09,7507.0,530.0,,1925.4,
2007-07-10,,530.0,,,
2007-07-11,9324.0,530.0,,2288.8,
2007-07-12,8864.0,530.0,,2196.8,
2007-07-13,,525.0,,,
2007-07-16,,525.0,,,
2007-07-17,,525.0,,,
2007-07-18,,525.0,,,
2007-07-19,,525.0,,,
2007-07-20,,525.0,,,
2007-07-23,,525.0,,,
2007-07-24,,525.0,,,
2007-07-25,,525.0,,,
2007-07-26,,525.0,,,
2007-07-27,,525.0,,,
2007-07-30,,525.0,,,
2007-07-31,,525.0,,,
2007-08-01,556.0,525.0,,531.2,
2007-08-02,5903.0,525.0,,1600.6000000000001,
2007-08-03,6233.0,515.0,,1658.6000000000001,
2007-08-05,6554.0,,,,
2007-08-06,686.0,515.0,,549.2,
2007-08-07,,515.0,,,
2007-08-08,7099.0,515.0,,1831.8000000000002,
2007-08-09,,515.0,,,
2007-08-10,7658.0,515.0,,1943.6000000000001,
2007-08-11,9279.0,,,,
2007-08-13,,515.0,,,
2007-08-14,,515.0,,,
2007-08-15,,515.0,,,
2007-08-16,,515.0,,,
2007-08-17,,545.0,,,
2007-08-20,,545.0,,,
2007-08-21,,545.0,,,
2007-08-22,,545.0,,,
2007-08-23,,545.0,,,
2007-08-24,,550.0,,,
2007-08-27,,550.0,,,
2007-08-28,,550.0,,,
2007-08-29,,550.0,,,
2007-08-30,,550.0,,,
2007-08-31,,552.5,,,
2007-09-01,5518.0,,,,
2007-09-02,5901.0,,,,
2007-09-03,6113.0,552.5,,1664.6000000000001,
2007-09-04,6659.0,552.5,,1773.8000000000002,
2007-09-05,652.0,552.5,,572.4,
2007-09-06,,552.5,,,
2007-09-07,7578.0,556.0,,1960.4,
2007-09-08,7021.0,,,,
2007-09-10,7749.0,556.0,,1994.6000000000001,
2007-09-11,9318.0,556.0,,2308.4,
2007-09-12,,556.0,,,
2007-09-13,,556.0,,,
2007-09-14,,556.0,,,
2007-09-17,,556.0,,,
2007-09-18,,556.0,,,
2007-09-19,,556.0,,,
2007-09-20,,556.0,,,
2007-09-21,,556.0,,,
2007-09-24,,556.0,,,
2007-09-25,,556.0,,,
2007-09-26,,556.0,,,
2007-09-27,,556.0,,,
2007-09-28,,556.0,,,
2007-10-01,5369.0,556.0,,1518.6,
2007-10-02,,556.0,,,
2007-10-03,,556.0,,,
2007-10-04,6742.0,556.0,,1793.2,
2007-10-05,6579.0,556.0,,1760.6000000000001,
2007-10-07,764.0,,,,
2007-10-08,7039.0,556.0,,1852.6000000000001,
2007-10-09,7548.0,556.0,,1954.4,
2007-10-10,786.0,556.0,,602.0,
2007-10-11,,556.0,,,
2007-10-12,8804.0,555.0,,2204.8,
2007-10-15,,555.0,,,
2007-10-16,,555.0,,,
2007-10-17,,555.0,,,
2007-10-18,,555.0,,,
2007-10-19,,575.0,,,
2007-10-22,,575.0,,,
2007-10-23,,575.0,,,
2007-10-24,,575.0,,,
2007-10-25,,575.0,,,
2007-10-26,,575.0,,,
2007-10-29,,575.0,,,
2007-10-30,,575.0,,,
2007-10-31,,575.0,,,
2007-11-01,517.0,575.0,,563.4,
2007-11-02,,575.0,,,
2007-11-04,6784.0,,,,
2007-11-05,6683.0,575.0,,1796.6000000000001,
2007-11-06,6956.0,575.0,,1851.2,
2007-11-07,7544.0,575.0,,1968.8000000000002,
2007-11-08,,575.0,,,
2007-11-09,7638.0,575.0,,1987.6000000000001,
2007-11-10,8015.0,,,,
2007-11-12,8999.0,575.0,,2259.8,
2007-11-13,,575.0,,,
2007-11-14,,575.0,,,
2007-11-15,,575.0,,,
2007-11-16,,575.0,,,
2007-11-19,,575.0,,,
2007-11-20,,575.0,,,
2007-11-21,,575.0,,,
2007-11-22,,575.0,,,
2007-11-23,,585.0,,,
2007-11-26,,585.0,,,
2007-11-27,,585.0,,,
2007-11-28,,585.0,,,
2007-11-29,,585.0,,,
2007-11-30,,605.0,,,
2007-12-01,5295.0,,,,
2007-12-02,566.0,,,,
2007-12-03,6074.0,605.0,,1698.8,
2007-12-04,6872.0,605.0,,1858.4,
2007-12-05,,605.0,,,
2007-12-06,6879.0,605.0,,1859.8000000000002,
2007-12-07,764.0,605.0,,636.8,
2007-12-09,7768.0,,,,
2007-12-10,8055.0,605.0,,2095.0,
2007-12-11,9198.0,605.0,,2323.6000000000004,
2007-12-12,9402.0,605.0,,2364.4,
2007-12-13,,605.0,,,
2007-12-14,,650.0,,,
2007-12-17,,650.0,,,
2007-12-18,,650.0,,,
2007-12-19,,650.0,,,
2007-12-20,,650.0,,,
2007-12-21,,650.0,,,
2007-12-24,,650.0,,,
2007-12-25,,650.0,,,
2007-12-26,,650.0,,,
2007-12-27,,650.0,,,
2007-12-28,,650.0,,,
2007-12-31,,650.0,,,
2008-01-01,,650.0,,,
2008-01-02,8944.0,650.0,,2308.8,
2008-01-03,,650.0,,,
2008-01-04,10017.0,675.0,,2543.4,
2008-01-05,1105.0,,,,
2008-01-07,14067.0,675.0,,3353.4,
2008-01-08,12418.0,675.0,,3023.6000000000004,
2008-01-09,10941.0,675.0,,2728.2000000000003,
2008-01-10,9533.0,675.0,,2446.6000000000004,
2008-01-11,,675.0,,,
2008-01-12,4797.0,,,,
2008-01-14,,675.0,,,
2008-01-15,,675.0,,,
2008-01-16,,675.0,,,
2008-01-17,,675.0,,,
2008-01-18,,692.5,,,
2008-01-21,,692.5,,,
2008-01-22,,692.5,,,
2008-01-23,,692.5,,,
2008-01-24,,692.5,,,
2008-01-25,,692.5,,,
2008-01-28,,692.5,,,
2008-01-29,,692.5,,,
2008-01-30,,692.5,,,
2008-01-31,,692.5,,,
2008-02-01,9784.0,692.5,,2510.8,
2008-02-04,10375.0,692.5,,2629.0,
2008-02-05,11456.0,692.5,,2845.2000000000003,
2008-02-06,12802.0,692.5,,3114.4,
2008-02-07,14426.0,692.5,,3439.2000000000003,
2008-02-08,,692.5,,,
2008-02-09,10834.0,,,,
2008-02-10,9056.0,,,,
2008-02-11,,692.5,,,
2008-02-12,4544.0,692.5,,1462.8000000000002,
2008-02-13,,692.5,,,
2008-02-14,,692.5,,,
2008-02-15,,692.5,,,
2008-02-18,,692.5,,,
2008-02-19,,692.5,,,
2008-02-20,,692.5,,,
2008-02-21,,692.5,,,
2008-02-22,,692.5,,,
2008-02-25,,692.5,,,
2008-02-26,,692.5,,,
2008-02-27,,692.5,,,
2008-02-28,,692.5,,,
2008-02-29,,805.0,,,
2008-03-01,976.0,,,,
2008-03-03,10048.0,805.0,,2653.6000000000004,
2008-03-04,10252.0,805.0,,2694.4,
2008-03-05,,805.0,,,
2008-03-06,12458.0,805.0,,3135.6000000000004,
2008-03-07,14608.0,837.5,,3591.6000000000004,
2008-03-09,10806.0,,,,
2008-03-10,9025.0,837.5,,2475.0,
2008-03-11,6048.0,837.5,,1879.6000000000001,
2008-03-12,4544.0,837.5,,1578.8000000000002,
2008-03-13,,837.5,,,
2008-03-14,,837.5,,,
2008-03-17,,837.5,,,
2008-03-18,,837.5,,,
2008-03-19,,837.5,,,
2008-03-20,,837.5,,,
2008-03-21,,837.5,,,
2008-03-24,,837.5,,,
2008-03-25,,837.5,,,
2008-03-26,,837.5,,,
2008-03-27,,837.5,,,
2008-03-28,,837.5,,,
2008-03-31,,837.5,,,
2008-04-01,9679.0,837.5,,2605.8,
2008-04-02,9047.0,837.5,,2479.4,
2008-04-03,9752.0,837.5,,2620.4,
2008-04-04,1049.0,837.5,,879.8,
2008-04-06,1221.0,,,,
2008-04-07,14442.0,837.5,,3558.4,
2008-04-08,12068.0,837.5,,3083.6,
2008-04-09,1063.0,837.5,,882.6,
2008-04-10,,837.5,,,
2008-04-11,6644.0,910.0,,2056.8,
2008-04-12,4228.0,,,,
2008-04-14,,910.0,,,
2008-04-15,,910.0,,,
2008-04-16,,910.0,,,
2008-04-17,,910.0,,,
2008-04-18,,910.0,,,
2008-04-21,,910.0,,,
2008-04-22,,910.0,,,
2008-04-23,,910.0,,,
2008-04-24,,910.0,,,
2008-04-25,,910.0,,,
2008-04-28,,910.0,,,
2008-04-29,,910.0,,,
2008-04-30,,910.0,,,
2008-05-01,,910.0,,,
2008-05-02,8882.0,910.0,,2504.4,
2008-05-03,10164.0,,,,
2008-05-05,11799.0,910.0,,3087.8,
2008-05-06,12754.0,910.0,,3278.8,
2008-05-07,,910.0,,,
2008-05-08,1177.0,910.0,,963.4,
2008-05-09,10409.0,910.0,,2809.8,
2008-05-11,6187.0,,,,
2008-05-12,3974.0,910.0,,1522.8000000000002,
2008-05-13,,910.0,,,
2008-05-14,,910.0,,,
2008-05-15,,910.0,,,
2008-05-16,,1025.0,,,
2008-05-19,,1025.0,,,
2008-05-20,,1025.0,,,
2008-05-21,,1025.0,,,
2008-05-22,,1025.0,,,
2008-05-23,,1025.0,,,
2008-05-26,,1025.0,,,
2008-05-27,,1025.0,,,
2008-05-28,,1025.0,,,
2008-05-29,,1025.0,,,
2008-05-30,,1025.0,,,
2008-06-02,8778.0,1025.0,,2575.6000000000004,
2008-06-03,10261.0,1025.0,,2872.2000000000003,
2008-06-04,,1025.0,,,
2008-06-05,12031.0,1025.0,,3226.2000000000003,
2008-06-06,13769.0,975.0,,3533.8,
2008-06-08,1170.0,,,,
2008-06-09,,975.0,,,
2008-06-10,8368.0,975.0,,2453.6000000000004,
2008-06-11,5743.0,975.0,,1928.6000000000001,
2008-06-12,,975.0,,,
2008-06-13,,975.0,,,
2008-06-16,,975.0,,,
2008-06-17,,975.0,,,
2008-06-18,,975.0,,,
2008-06-19,,975.0,,,
2008-06-20,,1030.0,,,
2008-06-23,,1030.0,,,
2008-06-24,,1030.0,,,
2008-06-25,,1030.0,,,
2008-06-26,,1030.0,,,
2008-06-27,,1030.0,,,
2008-06-30,,1030.0,,,
2008-07-01,9439.0,1030.0,,2711.8,
2008-07-02,8851.0,1030.0,,2594.2,
2008-07-03,10238.0,1030.0,,2871.6000000000004,
2008-07-04,10714.0,1030.0,,2966.8,
2008-07-05,12232.0,,,,
2008-07-07,14187.0,1030.0,,3661.4,
2008-07-08,11786.0,1030.0,,3181.2000000000003,
2008-07-09,,1030.0,,,
2008-07-10,8466.0,1030.0,,2517.2,
2008-07-11,5735.0,1030.0,,1971.0,
2008-07-14,,1030.0,,,
2008-07-15,,1030.0,,,
2008-07-16,,1030.0,,,
2008-07-17,,1030.0,,,
2008-07-18,,1030.0,,,
2008-07-21,,1030.0,,,
2008-07-22,,1030.0,,,
2008-07-23,,1030.0,,,
2008-07-24,,1030.0,,,
2008-07-25,,1025.0,,,
2008-07-28,,1025.0,,,
2008-07-29,,1025.0,,,
2008-07-30,,1025.0,,,
2008-07-31,,1025.0,,,
2008-08-01,9554.0,1020.0,,2726.8,
2008-08-02,9194.0,,,,
2008-08-04,10634.0,1020.0,,2942.8,
2008-08-05,12284.0,1020.0,,3272.8,
2008-08-06,,1020.0,,,
2008-08-07,13643.0,1020.0,,3544.6000000000004,
2008-08-08,11333.0,1010.0,,3074.6,
2008-08-09,10344.0,,,,
2008-08-10,8436.0,,,,
2008-08-11,,1010.0,,,
2008-08-12,4342.0,1010.0,,1676.4,
2008-08-13,,1010.0,,,
2008-08-14,,1010.0,,,
2008-08-15,,975.0,,,
2008-08-18,,975.0,,,
2008-08-19,,975.0,,,
2008-08-20,,975.0,,,
2008-08-21,,975.0,,,
2008-08-22,,925.0,,,
2008-08-25,,925.0,,,
2008-08-26,,925.0,,,
2008-08-27,,925.0,,,
2008-08-28,,925.0,,,
2008-08-29,,925.0,,,
2008-09-01,9437.0,925.0,,2627.4,
2008-09-02,,925.0,,,
2008-09-03,,925.0,,,
2008-09-04,10847.0,925.0,,2909.4,
2008-09-05,1254.0,875.0,,950.8,
2008-09-06,13391.0,,,,
2008-09-07,13658.0,,,,
2008-09-08,,875.0,,,
2008-09-09,10034.0,875.0,,2706.8,
2008-09-10,8266.0,875.0,,2353.2,
2008-09-11,,875.0,,,
2008-09-12,4153.0,825.0,,1490.6,
2008-09-15,,825.0,,,
2008-09-16,,825.0,,,
2008-09-17,,825.0,,,
2008-09-18,,825.0,,,
2008-09-19,,825.0,,,
2008-09-22,,825.0,,,
2008-09-23,,825.0,,,
2008-09-24,,825.0,,,
2008-09-25,,825.0,,,
2008-09-26,,825.0,,,
2008-09-29,,825.0,,,
2008-09-30,,825.0,,,
2008-10-01,9222.0,825.0,,2504.4,
2008-10-02,,825.0,,,
2008-10-03,10416.0,825.0,,2743.2000000000003,
2008-10-04,1082.0,,,,
2008-10-06,13102.0,825.0,,3280.4,
2008-10-07,14203.0,825.0,,3500.6000000000004,
2008-10-08,,825.0,,,
2008-10-09,9897.0,825.0,,2639.4,
2008-10-10,7409.0,725.0,,2061.8,
2008-10-11,5908.0,,,,
2008-10-12,424.0,,,,
2008-10-13,,725.0,,,
2008-10-14,,725.0,,,
2008-10-15,,725.0,,,
2008-10-16,,725.0,,,
2008-10-17,,605.0,,,
2008-10-20,,605.0,,,
2008-10-21,,605.0,,,
2008-10-22,,605.0,,,
2008-10-23,,605.0,,,
2008-10-24,,605.0,,,
2008-10-27,,605.0,,,
2008-10-28,,605.0,,,
2008-10-29,,605.0,,,
2008-10-30,,605.0,,,
2008-10-31,,595.0,,,
2008-11-01,9107.0,,,,
2008-11-02,9353.0,,,,
2008-11-03,10525.0,595.0,,2581.0,
2008-11-04,10875.0,595.0,,2651.0,
2008-11-05,,595.0,,,
2008-11-06,13502.0,595.0,,3176.4,
2008-11-07,14449.0,575.0,,3349.8,
2008-11-08,11267.0,,,,
2008-11-09,9764.0,,,,
2008-11-10,,575.0,,,
2008-11-11,5571.0,575.0,,1574.2,
2008-11-12,4739.0,575.0,,1407.8000000000002,
2008-11-13,,575.0,,,
2008-11-14,,525.0,,,
2008-11-17,,525.0,,,
2008-11-18,,525.0,,,
2008-11-19,,525.0,,,
2008-11-20,,525.0,,,
2008-11-21,,465.0,,,
2008-11-24,,465.0,,,
2008-11-25,,465.0,,,
2008-11-26,,465.0,,,
2008-11-27,,465.0,,,
2008-11-28,,515.0,,,
2008-12-01,,515.0,,,
2008-12-02,9286.0,515.0,,2269.2,
2008-12-03,10627.0,515.0,,2537.4,
2008-12-04,,515.0,,,
2008-12-05,12291.0,490.0,,2850.2000000000003,
2008-12-06,13609.0,,,,
2008-12-08,11115.0,490.0,,2615.0,
2008-12-09,9758.0,490.0,,2343.6000000000004,
2008-12-10,,490.0,,,
2008-12-11,5237.0,490.0,,1439.4,
2008-12-12,4641.0,510.0,,1336.2,
2008-12-15,,510.0,,,
2008-12-16,,510.0,,,
2008-12-17,,510.0,,,
2008-12-18,,510.0,,,
2008-12-19,,525.0,,,
2008-12-22,,525.0,,,
2008-12-23,,525.0,,,
2008-12-24,,525.0,,,
2008-12-25,,525.0,,,
2008-12-26,,525.0,,,
2008-12-27,,525.0,,,
2008-12-29,,525.0,,,
2008-12-30,,525.0,,,
2008-12-31,,525.0,,,
2009-01-01,,525.0,,,
2009-01-02,,525.0,,,
2009-01-04,4844.0,,,,
2009-01-05,5285.0,525.0,,1477.0,
2009-01-06,6797.0,525.0,,1779.4,
2009-01-07,6879.0,525.0,,1795.8000000000002,
2009-01-08,,525.0,,,
2009-01-09,6773.0,580.0,,1818.6000000000001,
2009-01-10,6919.0,,,,
2009-01-12,7935.0,580.0,,2051.0,
2009-01-13,,580.0,,,
2009-01-14,,580.0,,,
2009-01-15,,580.0,,,
2009-01-16,,580.0,,,
2009-01-19,,580.0,,,
2009-01-20,,580.0,,,
2009-01-21,,580.0,,,
2009-01-22,,580.0,,,
2009-01-23,,580.0,,,
2009-01-26,,580.0,,,
2009-01-27,,580.0,,,
2009-01-28,,580.0,,,
2009-01-29,,580.0,,,
2009-01-30,,580.0,,,
2009-02-01,4691.0,,,,
2009-02-02,4382.0,580.0,,1340.4,
2009-02-03,4221.0,580.0,,1308.2,
2009-02-04,5275.0,580.0,,1519.0,
2009-02-05,,580.0,,,
2009-02-06,6817.0,585.0,,1831.4,
2009-02-07,6665.0,,,,
2009-02-09,6766.0,585.0,,1821.2,
2009-02-10,6807.0,585.0,,1829.4,
2009-02-11,7655.0,585.0,,1999.0,
2009-02-12,7788.0,585.0,,2025.6000000000001,
2009-02-13,,575.0,,,
2009-02-16,,575.0,,,
2009-02-17,,575.0,,,
2009-02-18,,575.0,,,
2009-02-19,,575.0,,,
2009-02-20,,505.0,,,
2009-02-23,,505.0,,,
2009-02-24,,505.0,,,
2009-02-25,,505.0,,,
2009-02-26,,505.0,,,
2009-02-27,,505.0,,,
2009-03-02,4408.0,505.0,,1285.6,
2009-03-03,437.0,505.0,,491.4,
2009-03-04,5347.0,505.0,,1473.4,
2009-03-05,,505.0,,,
2009-03-06,6588.0,495.0,,1713.6000000000001,
2009-03-07,6561.0,,,,
2009-03-08,7355.0,,,,
2009-03-09,6712.0,495.0,,1738.4,
2009-03-10,,495.0,,,
2009-03-11,7811.0,495.0,,1958.2,
2009-03-12,7836.0,495.0,,1963.2,
2009-03-13,,505.0,,,
2009-03-16,,505.0,,,
2009-03-17,,505.0,,,
2009-03-18,,505.0,,,
2009-03-19,,505.0,,,
2009-03-20,,505.0,,,
2009-03-23,,505.0,,,
2009-03-24,,505.0,,,
2009-03-25,,505.0,,,
2009-03-26,,505.0,,,
2009-03-27,,490.0,,,
2009-03-30,,490.0,,,
2009-03-31,,490.0,,,
2009-04-01,,490.0,,,
2009-04-02,4415.0,490.0,,1275.0,
2009-04-03,4612.0,490.0,,1314.4,
2009-04-05,5458.0,,,,
2009-04-06,6871.0,490.0,,1766.2,
2009-04-07,,490.0,,,
2009-04-08,7428.0,490.0,,1877.6000000000001,
2009-04-09,6682.0,490.0,,1728.4,
2009-04-10,,490.0,,,
2009-04-11,7889.0,,,,
2009-04-12,7752.0,,,,
2009-04-13,,490.0,,,
2009-04-14,,490.0,,,
2009-04-15,,490.0,,,
2009-04-16,,490.0,,,
2009-04-17,,445.0,,,
2009-04-20,,445.0,,,
2009-04-21,,445.0,,,
2009-04-22,,445.0,,,
2009-04-23,,445.0,,,
2009-04-24,,445.0,,,
2009-04-27,,445.0,,,
2009-04-28,,445.0,,,
2009-04-29,,445.0,,,
2009-04-30,,445.0,,,
2009-05-01,4962.0,445.0,,1348.4,
2009-05-02,4646.0,,,,
2009-05-03,4364.0,,,,
2009-05-04,,445.0,,,
2009-05-05,5412.0,445.0,,1438.4,
2009-05-06,6834.0,445.0,,1722.8000000000002,
2009-05-07,,445.0,,,
2009-05-08,7551.0,455.0,,1874.2,
2009-05-10,6804.0,,,,
2009-05-11,7799.0,455.0,,1923.8000000000002,
2009-05-12,,455.0,,,
2009-05-13,,455.0,,,
2009-05-14,,455.0,,,
2009-05-15,,515.0,,,
2009-05-18,,515.0,,,
2009-05-19,,515.0,,,
2009-05-20,,515.0,,,
2009-05-21,,515.0,,,
2009-05-22,,500.0,,,
2009-05-25,,500.0,,,
2009-05-26,,500.0,,,
2009-05-27,,500.0,,,
2009-05-28,,500.0,,,
2009-05-29,,500.0,,,
2009-06-01,5053.0,500.0,,1410.6,
2009-06-02,4621.0,500.0,,1324.2,
2009-06-03,4485.0,500.0,,1297.0,
2009-06-04,5224.0,500.0,,1444.8,
2009-06-05,5615.0,500.0,,1523.0,
2009-06-07,6405.0,,,,
2009-06-08,7483.0,500.0,,1896.6000000000001,
2009-06-09,,500.0,,,
2009-06-10,6856.0,500.0,,1771.2,
2009-06-11,7587.0,500.0,,1917.4,
2009-06-12,,475.0,,,
2009-06-15,,475.0,,,
2009-06-16,,475.0,,,
2009-06-17,,475.0,,,
2009-06-18,,475.0,,,
2009-06-19,,475.0,,,
2009-06-22,,475.0,,,
2009-06-23,,475.0,,,
2009-06-24,,475.0,,,
2009-06-25,,475.0,,,
2009-06-26,,510.0,,,
2009-06-29,,510.0,,,
2009-06-30,,510.0,,,
2009-07-01,4586.0,510.0,,1325.2,
2009-07-02,,510.0,,,
2009-07-03,,510.0,,,
2009-07-04,5122.0,,,,
2009-07-05,5647.0,,,,
2009-07-06,,510.0,,,
2009-07-07,6323.0,510.0,,1672.6000000000001,
2009-07-08,7359.0,510.0,,1879.8000000000002,
2009-07-09,6653.0,510.0,,1738.6000000000001,
2009-07-10,672.0,515.0,,546.4,
2009-07-12,7643.0,,,,
2009-07-13,,515.0,,,
2009-07-14,,515.0,,,
2009-07-15,,515.0,,,
2009-07-16,,515.0,,,
2009-07-17,,520.0,,,
2009-07-20,,520.0,,,
2009-07-21,,520.0,,,
2009-07-22,,520.0,,,
2009-07-23,,520.0,,,
2009-07-24,,565.0,,,
2009-07-27,,565.0,,,
2009-07-28,,565.0,,,
2009-07-29,,565.0,,,
2009-07-30,,565.0,,,
2009-07-31,,565.0,,,
2009-08-01,4467.0,,,,
2009-08-03,,565.0,,,
2009-08-04,5159.0,565.0,,1483.8,
2009-08-05,5814.0,565.0,,1614.8,
2009-08-06,6788.0,565.0,,1809.6000000000001,
2009-08-07,6043.0,600.0,,1688.6000000000001,
2009-08-09,6942.0,,,,
2009-08-10,6977.0,600.0,,1875.4,
2009-08-11,,600.0,,,
2009-08-12,7519.0,600.0,,1983.8000000000002,
2009-08-13,,600.0,,,
2009-08-14,,607.5,,,
2009-08-17,,607.5,,,
2009-08-18,,607.5,,,
2009-08-19,,607.5,,,
2009-08-20,,607.5,,,
2009-08-21,,542.5,,,
2009-08-24,,542.5,,,
2009-08-25,,542.5,,,
2009-08-26,,542.5,,,
2009-08-27,,542.5,,,
2009-08-28,,550.0,,,
2009-08-31,,550.0,,,
2009-09-01,4442.0,550.0,,1328.4,
2009-09-02,4602.0,550.0,,1360.4,
2009-09-03,4413.0,550.0,,1322.6,
2009-09-04,5406.0,535.0,,1509.2,
2009-09-06,6962.0,,,,
2009-09-07,611.0,535.0,,550.2,
2009-09-08,,535.0,,,
2009-09-09,6983.0,535.0,,1824.6000000000001,
2009-09-10,700.0,535.0,,568.0,
2009-09-11,7777.0,535.0,,1983.4,
2009-09-12,7239.0,,,,
2009-09-14,,535.0,,,
2009-09-15,,535.0,,,
2009-09-16,,535.0,,,
2009-09-17,,535.0,,,
2009-09-18,,520.0,,,
2009-09-21,,520.0,,,
2009-09-22,,520.0,,,
2009-09-23,,520.0,,,
2009-09-24,,520.0,,,
2009-09-25,,505.0,,,
2009-09-28,,505.0,,,
2009-09-29,,505.0,,,
2009-09-30,,505.0,,,
2009-10-01,,505.0,,,
2009-10-02,4461.0,470.0,,1268.2,
2009-10-03,4396.0,,,,
2009-10-05,,470.0,,,
2009-10-06,708.0,470.0,,517.6,
2009-10-07,6052.0,470.0,,1586.4,
2009-10-08,735.0,470.0,,523.0,
2009-10-09,6986.0,470.0,,1773.2,
2009-10-11,775.0,,,,
2009-10-12,7186.0,470.0,,1813.2,
2009-10-13,,470.0,,,
2009-10-14,,470.0,,,
2009-10-15,,470.0,,,
2009-10-16,,470.0,,,
2009-10-19,,470.0,,,
2009-10-20,,470.0,,,
2009-10-21,,470.0,,,
2009-10-22,,470.0,,,
2009-10-23,,470.0,,,
2009-10-26,,470.0,,,
2009-10-27,,470.0,,,
2009-10-28,,470.0,,,
2009-10-29,,470.0,,,
2009-10-30,,490.0,,,
2009-11-02,4428.0,490.0,,1277.6,
2009-11-03,414.0,490.0,,474.8,
2009-11-04,,490.0,,,
2009-11-05,5748.0,490.0,,1541.6000000000001,
2009-11-06,7179.0,470.0,,1811.8000000000002,
2009-11-08,7246.0,,,,
2009-11-09,6769.0,470.0,,1729.8000000000002,
2009-11-10,,470.0,,,
2009-11-11,7795.0,470.0,,1935.0,
2009-11-12,7188.0,470.0,,1813.6000000000001,
2009-11-13,,500.0,,,
2009-11-16,,500.0,,,
2009-11-17,,500.0,,,
2009-11-18,,500.0,,,
2009-11-19,,500.0,,,
2009-11-20,,505.0,,,
2009-11-23,,505.0,,,
2009-11-24,,505.0,,,
2009-11-25,,505.0,,,
2009-11-26,,505.0,,,
2009-11-27,,510.0,,,
2009-11-30,,510.0,,,
2009-12-01,4291.0,510.0,,1266.2,
2009-12-02,4465.0,510.0,,1301.0,
2009-12-03,4509.0,510.0,,1309.8000000000002,
2009-12-04,,510.0,,,
2009-12-05,5794.0,,,,
2009-12-06,7092.0,,,,
2009-12-07,,510.0,,,
2009-12-08,7289.0,510.0,,1865.8000000000002,
2009-12-09,,510.0,,,
2009-12-10,7136.0,510.0,,1835.2,
2009-12-11,7602.0,515.0,,1932.4,
2009-12-14,,515.0,,,
2009-12-15,,515.0,,,
2009-12-16,,515.0,,,
2009-12-17,,515.0,,,
2009-12-18,,527.5,,,
2009-12-21,,527.5,,,
2009-12-22,,527.5,,,
2009-12-23,,527.5,,,
2009-12-24,,527.5,,,
2009-12-25,,527.5,,,
2009-12-28,,527.5,,,
2009-12-29,,527.5,,,
2009-12-30,,527.5,,,
2009-12-31,,527.5,,,
2010-01-01,,527.5,222525.0,,
2010-01-02,7311.0,,204625.0,,
2010-01-03,7689.0,,21005.0,,
2010-01-04,8401.0,527.5,23295.0,2102.2,10741.166666666666
2010-01-05,,527.5,,,
2010-01-06,7271.0,527.5,19525.0,1876.2,9107.833333333334
2010-01-07,7234.0,527.5,192775.0,1868.8000000000002,66845.5
2010-01-08,,552.5,,,
2010-01-09,7635.0,,205875.0,,
2010-01-10,8375.0,,23445.0,,
2010-01-11,8462.0,552.5,236875.0,2134.4,81963.16666666667
2010-01-12,8887.0,552.5,228975.0,2219.4,79471.5
2010-01-13,,552.5,,,
2010-01-14,,552.5,,,
2010-01-15,,555.0,,,
2010-01-18,,555.0,,,
2010-01-19,,555.0,,,
2010-01-20,,555.0,,,
2010-01-21,,555.0,,,
2010-01-22,,550.0,,,
2010-01-25,,550.0,,,
2010-01-26,,550.0,,,
2010-01-27,,550.0,,,
2010-01-28,,550.0,,,
2010-01-29,,542.5,,,
2010-02-01,,542.5,,,
2010-02-02,7606.0,542.5,207475.0,1955.2,71874.5
2010-02-03,7818.0,542.5,21075.0,1997.6000000000001,9811.833333333334
2010-02-04,,542.5,232725.0,,
2010-02-05,,535.0,,,
2010-02-06,7375.0,,195375.0,,
2010-02-07,7165.0,,19325.0,,
2010-02-08,8082.0,535.0,21840.0,2044.4,10152.333333333334
2010-02-09,7693.0,535.0,21045.0,1966.6000000000001,9757.666666666666
2010-02-10,,535.0,,,
2010-02-11,8541.0,535.0,23855.0,2136.2,10977.0
2010-02-12,9069.0,535.0,232575.0,2241.8,80726.33333333333
2010-02-15,,535.0,,,
2010-02-16,,535.0,,,
2010-02-17,,535.0,,,
2010-02-18,,535.0,,,
2010-02-19,,535.0,,,
2010-02-22,,535.0,,,
2010-02-23,,535.0,,,
2010-02-24,,535.0,,,
2010-02-25,,535.0,,,
2010-02-26,,565.0,,,
2010-03-01,,565.0,,,
2010-03-02,7592.0,565.0,208625.0,1970.4,72260.66666666667
2010-03-03,7925.0,565.0,21075.0,2037.0,9855.0
2010-03-04,,565.0,,,
2010-03-05,8894.0,582.5,21635.0,2244.8,10370.5
2010-03-06,7541.0,,195075.0,,
2010-03-08,8268.0,582.5,21995.0,2119.6000000000004,10281.833333333334
2010-03-09,7667.0,582.5,212825.0,1999.4,73691.5
2010-03-10,,582.5,,,
2010-03-11,8638.0,582.5,240125.0,2193.6000000000004,83115.16666666667
2010-03-12,9142.0,605.0,23230.0,2312.4,10992.333333333334
2010-03-15,,605.0,,,
2010-03-16,,605.0,,,
2010-03-17,,605.0,,,
2010-03-18,,605.0,,,
2010-03-19,,635.0,,,
2010-03-22,,635.0,,,
2010-03-23,,635.0,,,
2010-03-24,,635.0,,,
